model_label,model_name,model_n_layers,model_d_model,model_n_heads,model_n_params,pair_id,variant,actual_person,subject,prefix_text,target_form,layer,correct_candidate_form,correct_candidate_type,correct_candidate_tokens,correct_candidate_token_ids,correct_score_sum,best_wrong_score_sum,person_margin_sum,correct_form_rank_sum,best_wrong_person_sum,best_wrong_form_sum,selected_person_sum,selected_form_sum,selected_is_correct_sum,correct_score_mean,best_wrong_score_mean,person_margin_mean,correct_form_rank_mean,best_wrong_person_mean,best_wrong_form_mean,selected_person_mean,selected_form_mean,selected_is_correct_mean,condition,condition_label,cue_type
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_1p,possessive_person,1p,,Çantamız hazır. Yola ,çıkıyoruz,8,çıkıyoruz,A_merged,çıkıyoruz,31917,-163.625,-161.125,-2.5,2,3s,çıkıyor,3s,çıkıyor,False,-163.625,-161.125,-2.5,2,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_1p,possessive_person,1p,,Çantamız hazır. Yola ,çıkıyoruz,9,çıkıyoruz,A_merged,çıkıyoruz,31917,-16.515625,-13.28125,-3.234375,2,3s,çıkıyor,3s,çıkıyor,False,-16.515625,-13.28125,-3.234375,2,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_1p,possessive_person,1p,,Çantamız hazır. Yola ,çıkıyoruz,10,çıkıyoruz,A_merged,çıkıyoruz,31917,-16.921875,-13.8203125,-3.1015625,2,3s,çıkıyor,3s,çıkıyor,False,-16.921875,-13.8203125,-3.1015625,2,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_1p,possessive_person,1p,,Çantamız hazır. Yola ,çıkıyoruz,11,çıkıyoruz,A_merged,çıkıyoruz,31917,-15.15625,-11.4296875,-3.7265625,3,3s,çıkıyor,3s,çıkıyor,False,-15.15625,-7.4716796875,-7.6845703125,4,2s,çıkıyorsun,2s,çıkıyorsun,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_1p,possessive_person,1p,,Çantamız hazır. Yola ,çıkıyoruz,12,çıkıyoruz,A_merged,çıkıyoruz,31917,-14.90625,-11.640625,-3.265625,3,3s,çıkıyor,3s,çıkıyor,False,-14.90625,-7.154296875,-7.751953125,4,2p,çıkıyorsunuz,2p,çıkıyorsunuz,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_1p,possessive_person,1p,,Çantamız hazır. Yola ,çıkıyoruz,13,çıkıyoruz,A_merged,çıkıyoruz,31917,-12.890625,-10.4453125,-2.4453125,2,3s,çıkıyor,3s,çıkıyor,False,-12.890625,-6.9560546875,-5.9345703125,4,2p,çıkıyorsunuz,2p,çıkıyorsunuz,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_1p,possessive_person,1p,,Çantamız hazır. Yola ,çıkıyoruz,14,çıkıyoruz,A_merged,çıkıyoruz,31917,-49.09375,-47.65625,-1.4375,2,3s,çıkıyor,3s,çıkıyor,False,-49.09375,-25.3759765625,-23.7177734375,4,2s,çıkıyorsun,2s,çıkıyorsun,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_1p,possessive_person,1p,,Çantamız hazır. Yola ,çıkıyoruz,15,çıkıyoruz,A_merged,çıkıyoruz,31917,-27.9375,-27.15625,-0.78125,2,3s,çıkıyor,3s,çıkıyor,False,-27.9375,-15.4775390625,-12.4599609375,4,2s,çıkıyorsun,2s,çıkıyorsun,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_1p,possessive_person,1p,,Çantamız hazır. Yola ,çıkıyoruz,16,çıkıyoruz,A_merged,çıkıyoruz,31917,-153.75,-155.625,1.875,1,3s,çıkıyor,1p,çıkıyoruz,True,-153.75,-81.359375,-72.390625,5,2s,çıkıyorsun,2s,çıkıyorsun,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_1p,possessive_person,1p,,Çantamız hazır. Yola ,çıkıyoruz,17,çıkıyoruz,A_merged,çıkıyoruz,31917,-145.0,-147.625,2.625,1,3s,çıkıyor,1p,çıkıyoruz,True,-145.0,-77.859375,-67.140625,3,2s,çıkıyorsun,2s,çıkıyorsun,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_1p,possessive_person,1p,,Çantamız hazır. Yola ,çıkıyoruz,18,çıkıyoruz,A_merged,çıkıyoruz,31917,-250.375,-253.25,2.875,1,3s,çıkıyor,1p,çıkıyoruz,True,-250.375,-131.0390625,-119.3359375,5,2s,çıkıyorsun,2s,çıkıyorsun,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_1p,possessive_person,1p,,Çantamız hazır. Yola ,çıkıyoruz,19,çıkıyoruz,A_merged,çıkıyoruz,31917,-115.5,-118.5625,3.0625,1,3s,çıkıyor,1p,çıkıyoruz,True,-115.5,-63.2421875,-52.2578125,3,2s,çıkıyorsun,2s,çıkıyorsun,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_1p,possessive_person,1p,,Çantamız hazır. Yola ,çıkıyoruz,20,çıkıyoruz,A_merged,çıkıyoruz,31917,-22.515625,-25.328125,2.8125,1,3s,çıkıyor,1p,çıkıyoruz,True,-22.515625,-25.328125,2.8125,1,3s,çıkıyor,1p,çıkıyoruz,True,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_1p,possessive_person,1p,,Çantamız hazır. Yola ,çıkıyoruz,21,çıkıyoruz,A_merged,çıkıyoruz,31917,-2.154296875,-4.49609375,2.341796875,1,3s,çıkıyor,1p,çıkıyoruz,True,-2.154296875,-4.49609375,2.341796875,1,3s,çıkıyor,1p,çıkıyoruz,True,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_1p,possessive_person,1p,,Çantamız hazır. Yola ,çıkıyoruz,22,çıkıyoruz,A_merged,çıkıyoruz,31917,-1.333984375,-4.46484375,3.130859375,1,3s,çıkıyor,1p,çıkıyoruz,True,-1.333984375,-3.8154296875,2.4814453125,1,1s,çıkıyorum,1p,çıkıyoruz,True,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_1p,possessive_person,1p,,Çantamız hazır. Yola ,çıkıyoruz,23,çıkıyoruz,A_merged,çıkıyoruz,31917,-1.2626953125,-4.66796875,3.4052734375,1,3s,çıkıyor,1p,çıkıyoruz,True,-1.2626953125,-3.2529296875,1.990234375,1,1s,çıkıyorum,1p,çıkıyoruz,True,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_1s,possessive_person,1s,,Çantam hazır. Yola ,çıkıyorum,0,çıkıyorum,C_multi_split,çık | ıyorum,573 | 1605,-868.375,-181.625,-686.75,5,3s,çıkıyor,3s,çıkıyor,False,-434.1875,-181.625,-252.5625,5,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_1s,possessive_person,1s,,Çantam hazır. Yola ,çıkıyorum,1,çıkıyorum,C_multi_split,çık | ıyorum,573 | 1605,-821.5,-166.0,-655.5,5,3s,çıkıyor,3s,çıkıyor,False,-410.75,-166.0,-244.75,5,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_1s,possessive_person,1s,,Çantam hazır. Yola ,çıkıyorum,2,çıkıyorum,C_multi_split,çık | ıyorum,573 | 1605,-810.875,-154.875,-656.0,5,3s,çıkıyor,3s,çıkıyor,False,-405.4375,-154.875,-250.5625,5,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_1s,possessive_person,1s,,Çantam hazır. Yola ,çıkıyorum,3,çıkıyorum,C_multi_split,çık | ıyorum,573 | 1605,-978.75,-331.75,-647.0,5,3s,çıkıyor,3s,çıkıyor,False,-489.375,-331.75,-157.625,5,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_1s,possessive_person,1s,,Çantam hazır. Yola ,çıkıyorum,4,çıkıyorum,C_multi_split,çık | ıyorum,573 | 1605,-1025.25,-423.0,-602.25,5,3s,çıkıyor,3s,çıkıyor,False,-512.625,-402.875,-109.75,5,2s,çıkıyorsun,2s,çıkıyorsun,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_1s,possessive_person,1s,,Çantam hazır. Yola ,çıkıyorum,5,çıkıyorum,C_multi_split,çık | ıyorum,573 | 1605,-1030.5,-431.0,-599.5,5,3s,çıkıyor,3s,çıkıyor,False,-515.25,-380.25,-135.0,5,2s,çıkıyorsun,2s,çıkıyorsun,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_1s,possessive_person,1s,,Çantam hazır. Yola ,çıkıyorum,6,çıkıyorum,C_multi_split,çık | ıyorum,573 | 1605,-507.625,-71.8125,-435.8125,5,3s,çıkıyor,3s,çıkıyor,False,-253.8125,-71.8125,-182.0,5,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_1s,possessive_person,1s,,Çantam hazır. Yola ,çıkıyorum,7,çıkıyorum,C_multi_split,çık | ıyorum,573 | 1605,-491.1171875,-13.8515625,-477.265625,5,3s,çıkıyor,3s,çıkıyor,False,-245.55859375,-13.8515625,-231.70703125,5,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_1s,possessive_person,1s,,Çantam hazır. Yola ,çıkıyorum,8,çıkıyorum,C_multi_split,çık | ıyorum,573 | 1605,-642.625,-157.125,-485.5,5,3s,çıkıyor,3s,çıkıyor,False,-321.3125,-157.125,-164.1875,5,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_1s,possessive_person,1s,,Çantam hazır. Yola ,çıkıyorum,9,çıkıyorum,C_multi_split,çık | ıyorum,573 | 1605,-554.796875,-13.65625,-541.140625,5,3s,çıkıyor,3s,çıkıyor,False,-277.3984375,-13.65625,-263.7421875,5,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_1s,possessive_person,1s,,Çantam hazır. Yola ,çıkıyorum,10,çıkıyorum,C_multi_split,çık | ıyorum,573 | 1605,-473.46875,-38.03125,-435.4375,5,3s,çıkıyor,3s,çıkıyor,False,-236.734375,-38.03125,-198.703125,5,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_1s,possessive_person,1s,,Çantam hazır. Yola ,çıkıyorum,11,çıkıyorum,C_multi_split,çık | ıyorum,573 | 1605,-325.33984375,-11.875,-313.46484375,5,3s,çıkıyor,3s,çıkıyor,False,-162.669921875,-7.5166015625,-155.1533203125,5,2s,çıkıyorsun,2s,çıkıyorsun,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_1s,possessive_person,1s,,Çantam hazır. Yola ,çıkıyorum,12,çıkıyorum,C_multi_split,çık | ıyorum,573 | 1605,-255.16796875,-12.109375,-243.05859375,5,3s,çıkıyor,3s,çıkıyor,False,-127.583984375,-7.73046875,-119.853515625,5,2s,çıkıyorsun,2s,çıkıyorsun,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_1s,possessive_person,1s,,Çantam hazır. Yola ,çıkıyorum,13,çıkıyorum,C_multi_split,çık | ıyorum,573 | 1605,-211.640625,-10.671875,-200.96875,5,3s,çıkıyor,3s,çıkıyor,False,-105.8203125,-7.1669921875,-98.6533203125,5,2s,çıkıyorsun,2s,çıkıyorsun,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_1s,possessive_person,1s,,Çantam hazır. Yola ,çıkıyorum,14,çıkıyorum,C_multi_split,çık | ıyorum,573 | 1605,-293.5,-98.0,-195.5,5,3s,çıkıyor,3s,çıkıyor,False,-146.75,-49.9443359375,-96.8056640625,5,2s,çıkıyorsun,2s,çıkıyorsun,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_1s,possessive_person,1s,,Çantam hazır. Yola ,çıkıyorum,15,çıkıyorum,C_multi_split,çık | ıyorum,573 | 1605,-278.015625,-25.390625,-252.625,5,3s,çıkıyor,3s,çıkıyor,False,-139.0078125,-13.8525390625,-125.1552734375,5,2s,çıkıyorsun,2s,çıkıyorsun,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_1s,possessive_person,1s,,Çantam hazır. Yola ,çıkıyorum,16,çıkıyorum,C_multi_split,çık | ıyorum,573 | 1605,-224.625,-145.25,-79.375,5,3s,çıkıyor,3s,çıkıyor,False,-112.3125,-74.9375,-37.375,3,2s,çıkıyorsun,2s,çıkıyorsun,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_1s,possessive_person,1s,,Çantam hazır. Yola ,çıkıyorum,17,çıkıyorum,C_multi_split,çık | ıyorum,573 | 1605,-306.5,-160.75,-145.75,5,3s,çıkıyor,3s,çıkıyor,False,-153.25,-82.763671875,-70.486328125,3,2s,çıkıyorsun,2s,çıkıyorsun,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_1s,possessive_person,1s,,Çantam hazır. Yola ,çıkıyorum,18,çıkıyorum,C_multi_split,çık | ıyorum,573 | 1605,-453.75,-217.75,-236.0,5,3s,çıkıyor,3s,çıkıyor,False,-226.875,-111.505859375,-115.369140625,5,2s,çıkıyorsun,2s,çıkıyorsun,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_1s,possessive_person,1s,,Çantam hazır. Yola ,çıkıyorum,19,çıkıyorum,C_multi_split,çık | ıyorum,573 | 1605,-414.25,-134.625,-279.625,5,3s,çıkıyor,3s,çıkıyor,False,-207.125,-81.0078125,-126.1171875,5,2s,çıkıyorsun,2s,çıkıyorsun,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_1s,possessive_person,1s,,Çantam hazır. Yola ,çıkıyorum,20,çıkıyorum,C_multi_split,çık | ıyorum,573 | 1605,-163.46875,-21.296875,-142.171875,5,3s,çıkıyor,3s,çıkıyor,False,-81.734375,-21.296875,-60.4375,5,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_1s,possessive_person,1s,,Çantam hazır. Yola ,çıkıyorum,21,çıkıyorum,C_multi_split,çık | ıyorum,573 | 1605,-114.21240234375,-5.03515625,-109.17724609375,5,1p,çıkıyoruz,1p,çıkıyoruz,False,-57.106201171875,-5.03515625,-52.071044921875,5,1p,çıkıyoruz,1p,çıkıyoruz,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_1s,possessive_person,1s,,Çantam hazır. Yola ,çıkıyorum,22,çıkıyorum,C_multi_split,çık | ıyorum,573 | 1605,-13.20947265625,-4.59375,-8.61572265625,5,1p,çıkıyoruz,1p,çıkıyoruz,False,-6.604736328125,-3.6552734375,-2.949462890625,5,2s,çıkıyorsun,2s,çıkıyorsun,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_1s,possessive_person,1s,,Çantam hazır. Yola ,çıkıyorum,23,çıkıyorum,C_multi_split,çık | ıyorum,573 | 1605,-1.8505859375,-4.00390625,2.1533203125,1,1p,çıkıyoruz,1s,çıkıyorum,True,-0.92529296875,-3.6201171875,2.69482421875,1,2s,çıkıyorsun,1s,çıkıyorum,True,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_2p,possessive_person,2p,,Çantanız hazır. Yola ,çıkıyorsunuz,0,çıkıyorsunuz,B_suffix_split,çıkıyor | sunuz,4654 | 1711,-601.25,-220.25,-381.0,4,3s,çıkıyor,3s,çıkıyor,False,-300.625,-220.25,-80.375,4,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_2p,possessive_person,2p,,Çantanız hazır. Yola ,çıkıyorsunuz,1,çıkıyorsunuz,B_suffix_split,çıkıyor | sunuz,4654 | 1711,-404.875,-156.0,-248.875,4,3s,çıkıyor,3s,çıkıyor,False,-202.4375,-156.0,-46.4375,4,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_2p,possessive_person,2p,,Çantanız hazır. Yola ,çıkıyorsunuz,2,çıkıyorsunuz,B_suffix_split,çıkıyor | sunuz,4654 | 1711,-553.375,-182.625,-370.75,4,3s,çıkıyor,3s,çıkıyor,False,-276.6875,-182.625,-94.0625,4,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_2p,possessive_person,2p,,Çantanız hazır. Yola ,çıkıyorsunuz,3,çıkıyorsunuz,B_suffix_split,çıkıyor | sunuz,4654 | 1711,-714.75,-313.5,-401.25,4,3s,çıkıyor,3s,çıkıyor,False,-357.375,-313.5,-43.875,4,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_2p,possessive_person,2p,,Çantanız hazır. Yola ,çıkıyorsunuz,4,çıkıyorsunuz,B_suffix_split,çıkıyor | sunuz,4654 | 1711,-816.25,-410.25,-406.0,4,3s,çıkıyor,3s,çıkıyor,False,-408.125,-407.125,-1.0,2,2s,çıkıyorsun,2s,çıkıyorsun,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_2p,possessive_person,2p,,Çantanız hazır. Yola ,çıkıyorsunuz,5,çıkıyorsunuz,B_suffix_split,çıkıyor | sunuz,4654 | 1711,-942.0,-470.75,-471.25,4,3s,çıkıyor,3s,çıkıyor,False,-471.0,-470.5,-0.5,3,2s,çıkıyorsun,2s,çıkıyorsun,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_2p,possessive_person,2p,,Çantanız hazır. Yola ,çıkıyorsunuz,6,çıkıyorsunuz,B_suffix_split,çıkıyor | sunuz,4654 | 1711,-523.9375,-101.1875,-422.75,4,3s,çıkıyor,3s,çıkıyor,False,-261.96875,-101.1875,-160.78125,4,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_2p,possessive_person,2p,,Çantanız hazır. Yola ,çıkıyorsunuz,7,çıkıyorsunuz,B_suffix_split,çıkıyor | sunuz,4654 | 1711,-449.25,-43.0,-406.25,4,3s,çıkıyor,3s,çıkıyor,False,-224.625,-43.0,-181.625,4,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_2p,possessive_person,2p,,Çantanız hazır. Yola ,çıkıyorsunuz,8,çıkıyorsunuz,B_suffix_split,çıkıyor | sunuz,4654 | 1711,-622.0,-213.0,-409.0,4,3s,çıkıyor,3s,çıkıyor,False,-311.0,-213.0,-98.0,4,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_2p,possessive_person,2p,,Çantanız hazır. Yola ,çıkıyorsunuz,9,çıkıyorsunuz,B_suffix_split,çıkıyor | sunuz,4654 | 1711,-462.4921875,-12.9921875,-449.5,4,3s,çıkıyor,3s,çıkıyor,False,-231.24609375,-12.9921875,-218.25390625,4,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_2p,possessive_person,2p,,Çantanız hazır. Yola ,çıkıyorsunuz,10,çıkıyorsunuz,B_suffix_split,çıkıyor | sunuz,4654 | 1711,-439.25,-109.25,-330.0,4,3s,çıkıyor,3s,çıkıyor,False,-219.625,-109.25,-110.375,4,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_2p,possessive_person,2p,,Çantanız hazır. Yola ,çıkıyorsunuz,11,çıkıyorsunuz,B_suffix_split,çıkıyor | sunuz,4654 | 1711,-332.625,-69.375,-263.25,4,3s,çıkıyor,3s,çıkıyor,False,-166.3125,-69.375,-96.9375,4,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_2p,possessive_person,2p,,Çantanız hazır. Yola ,çıkıyorsunuz,12,çıkıyorsunuz,B_suffix_split,çıkıyor | sunuz,4654 | 1711,-76.734375,-11.546875,-65.1875,3,3s,çıkıyor,3s,çıkıyor,False,-38.3671875,-11.546875,-26.8203125,3,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_2p,possessive_person,2p,,Çantanız hazır. Yola ,çıkıyorsunuz,13,çıkıyorsunuz,B_suffix_split,çıkıyor | sunuz,4654 | 1711,-13.693359375,-10.25,-3.443359375,3,3s,çıkıyor,3s,çıkıyor,False,-6.8466796875,-7.728515625,0.8818359375,1,2s,çıkıyorsun,2p,çıkıyorsunuz,True,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_2p,possessive_person,2p,,Çantanız hazır. Yola ,çıkıyorsunuz,14,çıkıyorsunuz,B_suffix_split,çıkıyor | sunuz,4654 | 1711,-20.7421875,-18.765625,-1.9765625,2,3s,çıkıyor,3s,çıkıyor,False,-10.37109375,-11.13671875,0.765625,1,2s,çıkıyorsun,2p,çıkıyorsunuz,True,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_2p,possessive_person,2p,,Çantanız hazır. Yola ,çıkıyorsunuz,15,çıkıyorsunuz,B_suffix_split,çıkıyor | sunuz,4654 | 1711,-10.79296875,-8.5078125,-2.28515625,2,3s,çıkıyor,3s,çıkıyor,False,-5.396484375,-6.09375,0.697265625,1,2s,çıkıyorsun,2p,çıkıyorsunuz,True,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_2p,possessive_person,2p,,Çantanız hazır. Yola ,çıkıyorsunuz,16,çıkıyorsunuz,B_suffix_split,çıkıyor | sunuz,4654 | 1711,-86.833984375,-84.0625,-2.771484375,3,3s,çıkıyor,3s,çıkıyor,False,-43.4169921875,-44.470703125,1.0537109375,1,2s,çıkıyorsun,2p,çıkıyorsunuz,True,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_2p,possessive_person,2p,,Çantanız hazır. Yola ,çıkıyorsunuz,17,çıkıyorsunuz,B_suffix_split,çıkıyor | sunuz,4654 | 1711,-120.1171875,-104.5,-15.6171875,3,3s,çıkıyor,3s,çıkıyor,False,-60.05859375,-60.6796875,0.62109375,1,2s,çıkıyorsun,2p,çıkıyorsunuz,True,possessive_person,Possessive person,possessive_suffix
