pair_id,condition,condition_label,cue_type,variant,actual_person,candidate_person,is_correct,subject,prefix_text,full_text,target_form,candidate_form,candidate_text,candidate_type,candidate_n_tokens,candidate_tokens,candidate_token_ids,verb_start,verb_end,candidate_token_positions,candidate_read_positions,sentence_tokens,sentence_token_ids,notes,layer,sequence_log_prob_sum,sequence_log_prob_mean,sequence_logit_sum,sequence_logit_mean,token_log_probs,token_logits,token_vocab_ranks,first_token_id,first_token,first_token_vocab_rank,candidate_rank_sum,candidate_rank_mean,condition_case,condition_label_case,cue_type_case
phase1_prior_predicate_person_2s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,2s,2p,False,,Az önce geldin. Biraz ,Az önce geldin. Biraz dinleniyorsun.,dinleniyorsun,dinleniyorsunuz,Az önce geldin. Biraz dinleniyorsunuz,B_suffix_split,3,din | leniyor | sunuz,1527 | 6567 | 1711,5,7,5 | 6 | 7,4 | 5 | 6,Az |  önce |  geldin | . |  Biraz |  din | leniyor | sunuz,11374 | 961 | 19100 | 14 | 10447 | 1527 | 6567 | 1711,Previous sentence has a finite predicate with matching person.,2,-745.9756098985672,-248.65853663285574,17.74016523361206,5.9133884112040205,-735.069153 | -9.900372 | -1.006086,1.307297 | 3.382714 | 13.050155,592 | 178 | 2,1527,din,592,6,2,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_2s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,2s,2p,False,,Az önce geldin. Biraz ,Az önce geldin. Biraz dinleniyorsun.,dinleniyorsun,dinleniyorsunuz,Az önce geldin. Biraz dinleniyorsunuz,B_suffix_split,3,din | leniyor | sunuz,1527 | 6567 | 1711,5,7,5 | 6 | 7,4 | 5 | 6,Az |  önce |  geldin | . |  Biraz |  din | leniyor | sunuz,11374 | 961 | 19100 | 14 | 10447 | 1527 | 6567 | 1711,Previous sentence has a finite predicate with matching person.,3,-569.7796982526779,-189.92656608422598,18.597680032253265,6.199226677417755,-561.471375 | -7.206585 | -1.101738,0.621005 | 4.703870 | 13.272805,655 | 73 | 1,1527,din,655,4,1,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_2s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,2s,2p,False,,Az önce geldin. Biraz ,Az önce geldin. Biraz dinleniyorsun.,dinleniyorsun,dinleniyorsunuz,Az önce geldin. Biraz dinleniyorsunuz,B_suffix_split,3,din | leniyor | sunuz,1527 | 6567 | 1711,5,7,5 | 6 | 7,4 | 5 | 6,Az |  önce |  geldin | . |  Biraz |  din | leniyor | sunuz,11374 | 961 | 19100 | 14 | 10447 | 1527 | 6567 | 1711,Previous sentence has a finite predicate with matching person.,4,-429.17663741111755,-143.05887913703918,19.102935254573822,6.367645084857941,-422.457642 | -5.740119 | -0.978877,0.614424 | 5.886656 | 12.601855,648 | 35 | 1,1527,din,648,3,1,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_2s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,2s,2p,False,,Az önce geldin. Biraz ,Az önce geldin. Biraz dinleniyorsun.,dinleniyorsun,dinleniyorsunuz,Az önce geldin. Biraz dinleniyorsunuz,B_suffix_split,3,din | leniyor | sunuz,1527 | 6567 | 1711,5,7,5 | 6 | 7,4 | 5 | 6,Az |  önce |  geldin | . |  Biraz |  din | leniyor | sunuz,11374 | 961 | 19100 | 14 | 10447 | 1527 | 6567 | 1711,Previous sentence has a finite predicate with matching person.,5,-351.73824310302734,-117.24608103434245,17.464007437229156,5.8213358124097185,-344.689148 | -4.599224 | -2.449871,0.278841 | 7.257482 | 9.927685,719 | 19 | 3,1527,din,719,4,1,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_2s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,2s,2p,False,,Az önce geldin. Biraz ,Az önce geldin. Biraz dinleniyorsun.,dinleniyorsun,dinleniyorsunuz,Az önce geldin. Biraz dinleniyorsunuz,B_suffix_split,3,din | leniyor | sunuz,1527 | 6567 | 1711,5,7,5 | 6 | 7,4 | 5 | 6,Az |  önce |  geldin | . |  Biraz |  din | leniyor | sunuz,11374 | 961 | 19100 | 14 | 10447 | 1527 | 6567 | 1711,Previous sentence has a finite predicate with matching person.,6,-358.4565409421921,-119.48551364739735,19.487855315208435,6.495951771736145,-352.008911 | -5.309934 | -1.137696,0.611076 | 6.843394 | 12.033385,598 | 25 | 1,1527,din,598,4,1,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_2s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,2s,2p,False,,Az önce geldin. Biraz ,Az önce geldin. Biraz dinleniyorsun.,dinleniyorsun,dinleniyorsunuz,Az önce geldin. Biraz dinleniyorsunuz,B_suffix_split,3,din | leniyor | sunuz,1527 | 6567 | 1711,5,7,5 | 6 | 7,4 | 5 | 6,Az |  önce |  geldin | . |  Biraz |  din | leniyor | sunuz,11374 | 961 | 19100 | 14 | 10447 | 1527 | 6567 | 1711,Previous sentence has a finite predicate with matching person.,7,-219.92978489398956,-73.30992829799652,23.501481294631958,7.833827098210652,-214.646378 | -4.512019 | -0.771388,1.957428 | 8.141085 | 13.402968,237 | 18 | 1,1527,din,237,3,1,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_2s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,2s,2p,False,,Az önce geldin. Biraz ,Az önce geldin. Biraz dinleniyorsun.,dinleniyorsun,dinleniyorsunuz,Az önce geldin. Biraz dinleniyorsunuz,B_suffix_split,3,din | leniyor | sunuz,1527 | 6567 | 1711,5,7,5 | 6 | 7,4 | 5 | 6,Az |  önce |  geldin | . |  Biraz |  din | leniyor | sunuz,11374 | 961 | 19100 | 14 | 10447 | 1527 | 6567 | 1711,Previous sentence has a finite predicate with matching person.,8,-80.95599508285522,-26.985331694285076,23.907546758651733,7.969182252883911,-74.806183 | -3.624962 | -2.524851,2.615978 | 9.084924 | 12.206645,212 | 8 | 3,1527,din,212,5,2,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_2s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,2s,2p,False,,Az önce geldin. Biraz ,Az önce geldin. Biraz dinleniyorsun.,dinleniyorsun,dinleniyorsunuz,Az önce geldin. Biraz dinleniyorsunuz,B_suffix_split,3,din | leniyor | sunuz,1527 | 6567 | 1711,5,7,5 | 6 | 7,4 | 5 | 6,Az |  önce |  geldin | . |  Biraz |  din | leniyor | sunuz,11374 | 961 | 19100 | 14 | 10447 | 1527 | 6567 | 1711,Previous sentence has a finite predicate with matching person.,9,-43.2512686252594,-14.417089541753134,23.16971254348755,7.72323751449585,-37.701416 | -2.425871 | -3.123981,2.224074 | 10.312575 | 10.633063,245 | 3 | 4,1527,din,245,5,2,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_2s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,2s,2p,False,,Az önce geldin. Biraz ,Az önce geldin. Biraz dinleniyorsun.,dinleniyorsun,dinleniyorsunuz,Az önce geldin. Biraz dinleniyorsunuz,B_suffix_split,3,din | leniyor | sunuz,1527 | 6567 | 1711,5,7,5 | 6 | 7,4 | 5 | 6,Az |  önce |  geldin | . |  Biraz |  din | leniyor | sunuz,11374 | 961 | 19100 | 14 | 10447 | 1527 | 6567 | 1711,Previous sentence has a finite predicate with matching person.,10,-14.275781869888306,-4.7585939566294355,20.263347387313843,6.754449129104614,-7.242122 | -2.975370 | -4.058290,2.305494 | 8.768100 | 9.189754,143 | 4 | 4,1527,din,143,5,2,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_2s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,2s,2p,False,,Az önce geldin. Biraz ,Az önce geldin. Biraz dinleniyorsun.,dinleniyorsun,dinleniyorsunuz,Az önce geldin. Biraz dinleniyorsunuz,B_suffix_split,3,din | leniyor | sunuz,1527 | 6567 | 1711,5,7,5 | 6 | 7,4 | 5 | 6,Az |  önce |  geldin | . |  Biraz |  din | leniyor | sunuz,11374 | 961 | 19100 | 14 | 10447 | 1527 | 6567 | 1711,Previous sentence has a finite predicate with matching person.,11,-13.86260437965393,-4.6208681265513105,19.747212409973145,6.582404136657715,-6.779790 | -3.093135 | -3.989679,2.908029 | 9.246652 | 7.592532,101 | 5 | 8,1527,din,101,5,2,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_2s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,2s,3p,False,,Az önce geldin. Biraz ,Az önce geldin. Biraz dinleniyorsun.,dinleniyorsun,dinleniyorlar,Az önce geldin. Biraz dinleniyorlar,C_multi_split,2,dinlen | iyorlar,10316 | 4880,5,6,5 | 6,4 | 5,Az |  önce |  geldin | . |  Biraz |  dinlen | iyorlar,11374 | 961 | 19100 | 14 | 10447 | 10316 | 4880,Previous sentence has a finite predicate with matching person.,0,-1014.912148475647,-507.4560742378235,5.480940580368042,2.740470290184021,-1001.349182 | -13.562966,0.838192 | 4.642749,1729 | 313,10316,dinlen,1729,4,6,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_2s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,2s,3p,False,,Az önce geldin. Biraz ,Az önce geldin. Biraz dinleniyorsun.,dinleniyorsun,dinleniyorlar,Az önce geldin. Biraz dinleniyorlar,C_multi_split,2,dinlen | iyorlar,10316 | 4880,5,6,5 | 6,4 | 5,Az |  önce |  geldin | . |  Biraz |  dinlen | iyorlar,11374 | 961 | 19100 | 14 | 10447 | 10316 | 4880,Previous sentence has a finite predicate with matching person.,1,-759.736701965332,-379.868350982666,6.466615915298462,3.233307957649231,-748.896912 | -10.839790,2.034581 | 4.432034,510 | 220,10316,dinlen,510,3,5,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_2s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,2s,3p,False,,Az önce geldin. Biraz ,Az önce geldin. Biraz dinleniyorsun.,dinleniyorsun,dinleniyorlar,Az önce geldin. Biraz dinleniyorlar,C_multi_split,2,dinlen | iyorlar,10316 | 4880,5,6,5 | 6,4 | 5,Az |  önce |  geldin | . |  Biraz |  dinlen | iyorlar,11374 | 961 | 19100 | 14 | 10447 | 10316 | 4880,Previous sentence has a finite predicate with matching person.,2,-745.8510284423828,-372.9255142211914,4.524095326662064,2.262047663331032,-736.620117 | -9.230911,-0.243990 | 4.768085,1444 | 159,10316,dinlen,1444,4,6,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_2s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,2s,3p,False,,Az önce geldin. Biraz ,Az önce geldin. Biraz dinleniyorsun.,dinleniyorsun,dinleniyorlar,Az önce geldin. Biraz dinleniyorlar,C_multi_split,2,dinlen | iyorlar,10316 | 4880,5,6,5 | 6,4 | 5,Az |  önce |  geldin | . |  Biraz |  dinlen | iyorlar,11374 | 961 | 19100 | 14 | 10447 | 10316 | 4880,Previous sentence has a finite predicate with matching person.,3,-571.6067323684692,-285.8033661842346,4.535637527704239,2.2678187638521194,-561.738159 | -9.868573,0.353895 | 4.181742,800 | 217,10316,dinlen,800,6,6,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_2s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,2s,3p,False,,Az önce geldin. Biraz ,Az önce geldin. Biraz dinleniyorsun.,dinleniyorsun,dinleniyorlar,Az önce geldin. Biraz dinleniyorlar,C_multi_split,2,dinlen | iyorlar,10316 | 4880,5,6,5 | 6,4 | 5,Az |  önce |  geldin | . |  Biraz |  dinlen | iyorlar,11374 | 961 | 19100 | 14 | 10447 | 10316 | 4880,Previous sentence has a finite predicate with matching person.,4,-432.25166511535645,-216.12583255767822,6.176002383232117,3.0880011916160583,-421.762787 | -10.488878,1.308912 | 4.867090,386 | 206,10316,dinlen,386,6,6,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_2s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,2s,3p,False,,Az önce geldin. Biraz ,Az önce geldin. Biraz dinleniyorsun.,dinleniyorsun,dinleniyorlar,Az önce geldin. Biraz dinleniyorlar,C_multi_split,2,dinlen | iyorlar,10316 | 4880,5,6,5 | 6,4 | 5,Az |  önce |  geldin | . |  Biraz |  dinlen | iyorlar,11374 | 961 | 19100 | 14 | 10447 | 10316 | 4880,Previous sentence has a finite predicate with matching person.,5,-352.39416885375977,-176.19708442687988,7.921256065368652,3.960628032684326,-343.235382 | -9.158787,1.732471 | 6.188785,279 | 124,10316,dinlen,279,5,6,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_2s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,2s,3p,False,,Az önce geldin. Biraz ,Az önce geldin. Biraz dinleniyorsun.,dinleniyorsun,dinleniyorlar,Az önce geldin. Biraz dinleniyorlar,C_multi_split,2,dinlen | iyorlar,10316 | 4880,5,6,5 | 6,4 | 5,Az |  önce |  geldin | . |  Biraz |  dinlen | iyorlar,11374 | 961 | 19100 | 14 | 10447 | 10316 | 4880,Previous sentence has a finite predicate with matching person.,6,-359.8876543045044,-179.9438271522522,7.255843162536621,3.6279215812683105,-349.925110 | -9.962544,2.694812 | 4.561031,141 | 205,10316,dinlen,141,5,6,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_2s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,2s,3p,False,,Az önce geldin. Biraz ,Az önce geldin. Biraz dinleniyorsun.,dinleniyorsun,dinleniyorlar,Az önce geldin. Biraz dinleniyorlar,C_multi_split,2,dinlen | iyorlar,10316 | 4880,5,6,5 | 6,4 | 5,Az |  önce |  geldin | . |  Biraz |  dinlen | iyorlar,11374 | 961 | 19100 | 14 | 10447 | 10316 | 4880,Previous sentence has a finite predicate with matching person.,7,-223.28861808776855,-111.64430904388428,8.16512155532837,4.082560777664185,-212.886459 | -10.402159,3.717255 | 4.447866,61 | 209,10316,dinlen,61,6,6,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_2s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,2s,3p,False,,Az önce geldin. Biraz ,Az önce geldin. Biraz dinleniyorsun.,dinleniyorsun,dinleniyorlar,Az önce geldin. Biraz dinleniyorlar,C_multi_split,2,dinlen | iyorlar,10316 | 4880,5,6,5 | 6,4 | 5,Az |  önce |  geldin | . |  Biraz |  dinlen | iyorlar,11374 | 961 | 19100 | 14 | 10447 | 10316 | 4880,Previous sentence has a finite predicate with matching person.,8,-81.71664524078369,-40.858322620391846,10.51376485824585,5.256882429122925,-71.054314 | -10.662332,6.367785 | 4.145979,18 | 226,10316,dinlen,18,6,6,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_2s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,2s,3p,False,,Az önce geldin. Biraz ,Az önce geldin. Biraz dinleniyorsun.,dinleniyorsun,dinleniyorlar,Az önce geldin. Biraz dinleniyorlar,C_multi_split,2,dinlen | iyorlar,10316 | 4880,5,6,5 | 6,4 | 5,Az |  önce |  geldin | . |  Biraz |  dinlen | iyorlar,11374 | 961 | 19100 | 14 | 10447 | 10316 | 4880,Previous sentence has a finite predicate with matching person.,9,-46.16749572753906,-23.08374786376953,7.637618780136108,3.818809390068054,-34.424995 | -11.742500,5.500480 | 2.137139,13 | 404,10316,dinlen,13,6,6,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_2s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,2s,3p,False,,Az önce geldin. Biraz ,Az önce geldin. Biraz dinleniyorsun.,dinleniyorsun,dinleniyorlar,Az önce geldin. Biraz dinleniyorlar,C_multi_split,2,dinlen | iyorlar,10316 | 4880,5,6,5 | 6,4 | 5,Az |  önce |  geldin | . |  Biraz |  dinlen | iyorlar,11374 | 961 | 19100 | 14 | 10447 | 10316 | 4880,Previous sentence has a finite predicate with matching person.,10,-16.214115142822266,-8.107057571411133,4.275258839130402,2.137629419565201,-4.926935 | -11.287180,4.620681 | -0.345422,13 | 894,10316,dinlen,13,6,6,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_2s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,2s,3p,False,,Az önce geldin. Biraz ,Az önce geldin. Biraz dinleniyorsun.,dinleniyorsun,dinleniyorlar,Az önce geldin. Biraz dinleniyorlar,C_multi_split,2,dinlen | iyorlar,10316 | 4880,5,6,5 | 6,4 | 5,Az |  önce |  geldin | . |  Biraz |  dinlen | iyorlar,11374 | 961 | 19100 | 14 | 10447 | 10316 | 4880,Previous sentence has a finite predicate with matching person.,11,-15.537785530090332,-7.768892765045166,4.982720196247101,2.4913600981235504,-4.437782 | -11.100003,5.250037 | -0.267317,9 | 876,10316,dinlen,9,6,6,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_3s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,3s,1s,False,,Az önce geldi. Biraz ,Az önce geldi. Biraz dinleniyor.,dinleniyor,dinleniyorum,Az önce geldi. Biraz dinleniyorum,C_multi_split,2,dinlen | iyorum,10316 | 1066,5,6,5 | 6,4 | 5,Az |  önce |  geldi | . |  Biraz |  dinlen | iyorum,11374 | 961 | 1806 | 14 | 10447 | 10316 | 1066,Previous sentence has a finite predicate with matching person.,0,-939.1646175384521,-469.5823087692261,8.96826171875,4.484130859375,-928.371765 | -10.792852,1.215895 | 7.752367,1355 | 45,10316,dinlen,1355,1,3,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_3s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,3s,1s,False,,Az önce geldi. Biraz ,Az önce geldi. Biraz dinleniyor.,dinleniyor,dinleniyorum,Az önce geldi. Biraz dinleniyorum,C_multi_split,2,dinlen | iyorum,10316 | 1066,5,6,5 | 6,4 | 5,Az |  önce |  geldi | . |  Biraz |  dinlen | iyorum,11374 | 961 | 1806 | 14 | 10447 | 10316 | 1066,Previous sentence has a finite predicate with matching person.,1,-711.5985879898071,-355.79929399490356,12.822015285491943,6.411007642745972,-706.439453 | -5.159135,2.630364 | 10.191651,340 | 12,10316,dinlen,340,1,3,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_3s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,3s,1s,False,,Az önce geldi. Biraz ,Az önce geldi. Biraz dinleniyor.,dinleniyor,dinleniyorum,Az önce geldi. Biraz dinleniyorum,C_multi_split,2,dinlen | iyorum,10316 | 1066,5,6,5 | 6,4 | 5,Az |  önce |  geldi | . |  Biraz |  dinlen | iyorum,11374 | 961 | 1806 | 14 | 10447 | 10316 | 1066,Previous sentence has a finite predicate with matching person.,2,-687.3249101638794,-343.6624550819397,10.232145994901657,5.1160729974508286,-683.206970 | -4.117940,0.260056 | 9.972090,1059 | 11,10316,dinlen,1059,1,3,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_3s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,3s,1s,False,,Az önce geldi. Biraz ,Az önce geldi. Biraz dinleniyor.,dinleniyor,dinleniyorum,Az önce geldi. Biraz dinleniyorum,C_multi_split,2,dinlen | iyorum,10316 | 1066,5,6,5 | 6,4 | 5,Az |  önce |  geldi | . |  Biraz |  dinlen | iyorum,11374 | 961 | 1806 | 14 | 10447 | 10316 | 1066,Previous sentence has a finite predicate with matching person.,3,-579.3053255081177,-289.65266275405884,10.152195453643799,5.076097726821899,-574.126831 | -5.178494,1.033329 | 9.118866,546 | 17,10316,dinlen,546,1,3,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_3s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,3s,1s,False,,Az önce geldi. Biraz ,Az önce geldi. Biraz dinleniyor.,dinleniyor,dinleniyorum,Az önce geldi. Biraz dinleniyorum,C_multi_split,2,dinlen | iyorum,10316 | 1066,5,6,5 | 6,4 | 5,Az |  önce |  geldi | . |  Biraz |  dinlen | iyorum,11374 | 961 | 1806 | 14 | 10447 | 10316 | 1066,Previous sentence has a finite predicate with matching person.,4,-494.86828660964966,-247.43414330482483,10.397210478782654,5.198605239391327,-488.367218 | -6.501069,1.359108 | 9.038102,389 | 33,10316,dinlen,389,2,4,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_3s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,3s,1s,False,,Az önce geldi. Biraz ,Az önce geldi. Biraz dinleniyor.,dinleniyor,dinleniyorum,Az önce geldi. Biraz dinleniyorum,C_multi_split,2,dinlen | iyorum,10316 | 1066,5,6,5 | 6,4 | 5,Az |  önce |  geldi | . |  Biraz |  dinlen | iyorum,11374 | 961 | 1806 | 14 | 10447 | 10316 | 1066,Previous sentence has a finite predicate with matching person.,5,-368.82646560668945,-184.41323280334473,11.264055848121643,5.6320279240608215,-363.028473 | -5.797993,1.540500 | 9.723556,303 | 18,10316,dinlen,303,1,3,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_3s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,3s,1s,False,,Az önce geldi. Biraz ,Az önce geldi. Biraz dinleniyor.,dinleniyor,dinleniyorum,Az önce geldi. Biraz dinleniyorum,C_multi_split,2,dinlen | iyorum,10316 | 1066,5,6,5 | 6,4 | 5,Az |  önce |  geldi | . |  Biraz |  dinlen | iyorum,11374 | 961 | 1806 | 14 | 10447 | 10316 | 1066,Previous sentence has a finite predicate with matching person.,6,-418.67154121398926,-209.33577060699463,10.701160907745361,5.350580453872681,-412.428345 | -6.243196,2.243365 | 8.457796,224 | 25,10316,dinlen,224,1,3,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_3s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,3s,1s,False,,Az önce geldi. Biraz ,Az önce geldi. Biraz dinleniyor.,dinleniyor,dinleniyorum,Az önce geldi. Biraz dinleniyorum,C_multi_split,2,dinlen | iyorum,10316 | 1066,5,6,5 | 6,4 | 5,Az |  önce |  geldi | . |  Biraz |  dinlen | iyorum,11374 | 961 | 1806 | 14 | 10447 | 10316 | 1066,Previous sentence has a finite predicate with matching person.,7,-237.76494789123535,-118.88247394561768,12.382190704345703,6.191095352172852,-231.656326 | -6.108622,3.430943 | 8.951248,100 | 19,10316,dinlen,100,1,3,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_3s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,3s,1s,False,,Az önce geldi. Biraz ,Az önce geldi. Biraz dinleniyor.,dinleniyor,dinleniyorum,Az önce geldi. Biraz dinleniyorum,C_multi_split,2,dinlen | iyorum,10316 | 1066,5,6,5 | 6,4 | 5,Az |  önce |  geldi | . |  Biraz |  dinlen | iyorum,11374 | 961 | 1806 | 14 | 10447 | 10316 | 1066,Previous sentence has a finite predicate with matching person.,8,-114.6984510421753,-57.34922552108765,13.871460914611816,6.935730457305908,-107.979446 | -6.719005,5.328937 | 8.542524,34 | 32,10316,dinlen,34,1,3,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_3s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,3s,1s,False,,Az önce geldi. Biraz ,Az önce geldi. Biraz dinleniyor.,dinleniyor,dinleniyorum,Az önce geldi. Biraz dinleniyorum,C_multi_split,2,dinlen | iyorum,10316 | 1066,5,6,5 | 6,4 | 5,Az |  önce |  geldi | . |  Biraz |  dinlen | iyorum,11374 | 961 | 1806 | 14 | 10447 | 10316 | 1066,Previous sentence has a finite predicate with matching person.,9,-51.53441047668457,-25.767205238342285,13.982609272003174,6.991304636001587,-46.283642 | -5.250769,4.379688 | 9.602921,38 | 17,10316,dinlen,38,1,3,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_3s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,3s,1s,False,,Az önce geldi. Biraz ,Az önce geldi. Biraz dinleniyor.,dinleniyor,dinleniyorum,Az önce geldi. Biraz dinleniyorum,C_multi_split,2,dinlen | iyorum,10316 | 1066,5,6,5 | 6,4 | 5,Az |  önce |  geldi | . |  Biraz |  dinlen | iyorum,11374 | 961 | 1806 | 14 | 10447 | 10316 | 1066,Previous sentence has a finite predicate with matching person.,10,-10.843061923980713,-5.4215309619903564,11.131080389022827,5.565540194511414,-6.016927 | -4.826135,3.758442 | 7.372638,28 | 20,10316,dinlen,28,1,3,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_3s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,3s,1s,False,,Az önce geldi. Biraz ,Az önce geldi. Biraz dinleniyor.,dinleniyor,dinleniyorum,Az önce geldi. Biraz dinleniyorum,C_multi_split,2,dinlen | iyorum,10316 | 1066,5,6,5 | 6,4 | 5,Az |  önce |  geldi | . |  Biraz |  dinlen | iyorum,11374 | 961 | 1806 | 14 | 10447 | 10316 | 1066,Previous sentence has a finite predicate with matching person.,11,-10.232919692993164,-5.116459846496582,13.179078578948975,6.589539289474487,-5.424029 | -4.808890,4.409282 | 8.769796,18 | 14,10316,dinlen,18,1,3,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_3s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,3s,2s,False,,Az önce geldi. Biraz ,Az önce geldi. Biraz dinleniyor.,dinleniyor,dinleniyorsun,Az önce geldi. Biraz dinleniyorsun,B_suffix_split,3,din | leniyor | sun,1527 | 6567 | 833,5,7,5 | 6 | 7,4 | 5 | 6,Az |  önce |  geldi | . |  Biraz |  din | leniyor | sun,11374 | 961 | 1806 | 14 | 10447 | 1527 | 6567 | 833,Previous sentence has a finite predicate with matching person.,0,-1389.5101470947266,-463.1700490315755,21.15769588947296,7.052565296490987,-928.386292 | -11.556198 | -449.567657,1.201413 | 5.434680 | 14.521603,1367 | 74 | 3,1527,din,1367,6,2,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_3s,prior_predicate_person,Prior predicate person,finite_predicate,prior_predicate_person,3s,2s,False,,Az önce geldi. Biraz ,Az önce geldi. Biraz dinleniyor.,dinleniyor,dinleniyorsun,Az önce geldi. Biraz dinleniyorsun,B_suffix_split,3,din | leniyor | sun,1527 | 6567 | 833,5,7,5 | 6 | 7,4 | 5 | 6,Az |  önce |  geldi | . |  Biraz |  din | leniyor | sun,11374 | 961 | 1806 | 14 | 10447 | 1527 | 6567 | 833,Previous sentence has a finite predicate with matching person.,1,-720.2114255428314,-240.07047518094382,19.731683492660522,6.577227830886841,-707.073181 | -10.583684 | -2.554560,1.996466 | 4.595282 | 13.139935,538 | 98 | 2,1527,din,538,6,2,prior_predicate_person,Prior predicate person,finite_predicate
