pair_id,condition,condition_label,cue_type,variant,actual_person,candidate_person,is_correct,subject,prefix_text,full_text,target_form,candidate_form,candidate_text,candidate_type,candidate_n_tokens,candidate_tokens,candidate_token_ids,verb_start,verb_end,candidate_token_positions,candidate_read_positions,sentence_tokens,sentence_token_ids,notes,layer,sequence_log_prob_sum,sequence_log_prob_mean,sequence_logit_sum,sequence_logit_mean,token_log_probs,token_logits,token_vocab_ranks,first_token_id,first_token,first_token_vocab_rank,candidate_rank_sum,candidate_rank_mean,condition_case,condition_label_case,cue_type_case
phase1_control_token_matched_yapmak_1s,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control,control_token_matched_yapmak,1s,1s,True,,Çok acıktım. Bu yüzden kahvaltı ,Çok acıktım. Bu yüzden kahvaltı yapıyorum.,yapıyorum,yapıyorum,Çok acıktım. Bu yüzden kahvaltı yapıyorum,A_merged,1,yapıyorum,12367,7,7,7,6,Çok |  acık | tım | . |  Bu |  yüzden |  kahvaltı |  yapıyorum,4886 | 28047 | 1862 | 14 | 517 | 2685 | 9444 | 12367,All six target forms are expected to be single-token forms.,0,-15.61229419708252,-15.61229419708252,1.6177358627319336,1.6177358627319336,-15.612294,1.617736,1418,12367,yapıyorum,1418,3,3,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_mixed_token_dinlenmek_1s,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,1s,1s,True,,Çok yoruldum. Bu yüzden ,Çok yoruldum. Bu yüzden dinleniyorum.,dinleniyorum,dinleniyorum,Çok yoruldum. Bu yüzden dinleniyorum,C_multi_split,2,dinlen | iyorum,10316 | 1066,6,7,6 | 7,5 | 6,Çok |  yorul | dum | . |  Bu |  yüzden |  dinlen | iyorum,4886 | 15625 | 1916 | 14 | 517 | 2685 | 10316 | 1066,"Same causal discourse pattern, but mixed tokenization across candidate forms.",9,-39.43023896217346,-19.71511948108673,13.694191575050354,6.847095787525177,-36.311378 | -3.118860,1.998259 | 11.695932,179 | 4,10316,dinlen,179,1,3,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control
phase1_control_mixed_token_dinlenmek_1s,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,1s,1s,True,,Çok yoruldum. Bu yüzden ,Çok yoruldum. Bu yüzden dinleniyorum.,dinleniyorum,dinleniyorum,Çok yoruldum. Bu yüzden dinleniyorum,C_multi_split,2,dinlen | iyorum,10316 | 1066,6,7,6 | 7,5 | 6,Çok |  yorul | dum | . |  Bu |  yüzden |  dinlen | iyorum,4886 | 15625 | 1916 | 14 | 517 | 2685 | 10316 | 1066,"Same causal discourse pattern, but mixed tokenization across candidate forms.",10,-10.03719186782837,-5.018595933914185,11.299423813819885,5.649711906909943,-7.273591 | -2.763601,1.551542 | 9.747882,165 | 3,10316,dinlen,165,1,1,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control
phase1_control_mixed_token_dinlenmek_1s,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,1s,1s,True,,Çok yoruldum. Bu yüzden ,Çok yoruldum. Bu yüzden dinleniyorum.,dinleniyorum,dinleniyorum,Çok yoruldum. Bu yüzden dinleniyorum,C_multi_split,2,dinlen | iyorum,10316 | 1066,6,7,6 | 7,5 | 6,Çok |  yorul | dum | . |  Bu |  yüzden |  dinlen | iyorum,4886 | 15625 | 1916 | 14 | 517 | 2685 | 10316 | 1066,"Same causal discourse pattern, but mixed tokenization across candidate forms.",11,-10.039994716644287,-5.0199973583221436,13.284624814987183,6.642312407493591,-6.637808 | -3.402186,2.498063 | 10.786562,100 | 7,10316,dinlen,100,1,1,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control
phase1_control_mixed_token_dinlenmek_1s,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,1s,2s,False,,Çok yoruldum. Bu yüzden ,Çok yoruldum. Bu yüzden dinleniyorum.,dinleniyorum,dinleniyorsun,Çok yoruldum. Bu yüzden dinleniyorsun,B_suffix_split,3,din | leniyor | sun,1527 | 6567 | 833,6,8,6 | 7 | 8,5 | 6 | 7,Çok |  yorul | dum | . |  Bu |  yüzden |  din | leniyor | sun,4886 | 15625 | 1916 | 14 | 517 | 2685 | 1527 | 6567 | 833,"Same causal discourse pattern, but mixed tokenization across candidate forms.",0,-1419.7596130371094,-473.2532043457031,18.34517216682434,6.115057388941447,-965.325439 | -11.405396 | -443.028778,-2.429409 | 6.230253 | 14.544328,7283 | 51 | 3,1527,din,7283,6,2,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control
phase1_control_mixed_token_dinlenmek_1s,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,1s,2s,False,,Çok yoruldum. Bu yüzden ,Çok yoruldum. Bu yüzden dinleniyorum.,dinleniyorum,dinleniyorsun,Çok yoruldum. Bu yüzden dinleniyorsun,B_suffix_split,3,din | leniyor | sun,1527 | 6567 | 833,6,8,6 | 7 | 8,5 | 6 | 7,Çok |  yorul | dum | . |  Bu |  yüzden |  din | leniyor | sun,4886 | 15625 | 1916 | 14 | 517 | 2685 | 1527 | 6567 | 833,"Same causal discourse pattern, but mixed tokenization across candidate forms.",1,-833.4974896907806,-277.83249656359357,17.010116815567017,5.670038938522339,-821.398315 | -9.753432 | -2.345742,-1.309216 | 5.455799 | 12.863534,2934 | 65 | 2,1527,din,2934,5,2,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control
phase1_control_mixed_token_dinlenmek_1s,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,1s,2s,False,,Çok yoruldum. Bu yüzden ,Çok yoruldum. Bu yüzden dinleniyorum.,dinleniyorum,dinleniyorsun,Çok yoruldum. Bu yüzden dinleniyorsun,B_suffix_split,3,din | leniyor | sun,1527 | 6567 | 833,6,8,6 | 7 | 8,5 | 6 | 7,Çok |  yorul | dum | . |  Bu |  yüzden |  din | leniyor | sun,4886 | 15625 | 1916 | 14 | 517 | 2685 | 1527 | 6567 | 833,"Same causal discourse pattern, but mixed tokenization across candidate forms.",2,-569.1514086723328,-189.71713622411093,14.269126296043396,4.756375432014465,-557.961182 | -9.398908 | -1.791319,-1.938526 | 3.657840 | 12.549812,3085 | 132 | 2,1527,din,3085,5,2,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control
phase1_control_mixed_token_dinlenmek_1s,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,1s,2s,False,,Çok yoruldum. Bu yüzden ,Çok yoruldum. Bu yüzden dinleniyorum.,dinleniyorum,dinleniyorsun,Çok yoruldum. Bu yüzden dinleniyorsun,B_suffix_split,3,din | leniyor | sun,1527 | 6567 | 833,6,8,6 | 7 | 8,5 | 6 | 7,Çok |  yorul | dum | . |  Bu |  yüzden |  din | leniyor | sun,4886 | 15625 | 1916 | 14 | 517 | 2685 | 1527 | 6567 | 833,"Same causal discourse pattern, but mixed tokenization across candidate forms.",3,-367.87754011154175,-122.62584670384724,12.265049695968628,4.088349898656209,-356.306183 | -7.874716 | -3.696641,-2.039607 | 3.819371 | 10.485286,2931 | 95 | 7,1527,din,2931,6,2,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control
phase1_control_mixed_token_dinlenmek_1s,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,1s,2s,False,,Çok yoruldum. Bu yüzden ,Çok yoruldum. Bu yüzden dinleniyorum.,dinleniyorum,dinleniyorsun,Çok yoruldum. Bu yüzden dinleniyorsun,B_suffix_split,3,din | leniyor | sun,1527 | 6567 | 833,6,8,6 | 7 | 8,5 | 6 | 7,Çok |  yorul | dum | . |  Bu |  yüzden |  din | leniyor | sun,4886 | 15625 | 1916 | 14 | 517 | 2685 | 1527 | 6567 | 833,"Same causal discourse pattern, but mixed tokenization across candidate forms.",4,-404.06439304351807,-134.688131014506,12.740909934043884,4.246969978014628,-393.375427 | -7.271640 | -3.417326,-0.914810 | 3.591883 | 10.063837,1706 | 97 | 7,1527,din,1706,5,2,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control
phase1_control_mixed_token_dinlenmek_1s,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,1s,2s,False,,Çok yoruldum. Bu yüzden ,Çok yoruldum. Bu yüzden dinleniyorum.,dinleniyorum,dinleniyorsun,Çok yoruldum. Bu yüzden dinleniyorsun,B_suffix_split,3,din | leniyor | sun,1527 | 6567 | 833,6,8,6 | 7 | 8,5 | 6 | 7,Çok |  yorul | dum | . |  Bu |  yüzden |  din | leniyor | sun,4886 | 15625 | 1916 | 14 | 517 | 2685 | 1527 | 6567 | 833,"Same causal discourse pattern, but mixed tokenization across candidate forms.",5,-310.9585289955139,-103.65284299850464,11.812762439250946,3.937587479750315,-300.553925 | -6.621562 | -3.783042,-0.984142 | 4.312712 | 8.484192,1412 | 61 | 9,1527,din,1412,5,2,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control
phase1_control_mixed_token_dinlenmek_1s,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,1s,2s,False,,Çok yoruldum. Bu yüzden ,Çok yoruldum. Bu yüzden dinleniyorum.,dinleniyorum,dinleniyorsun,Çok yoruldum. Bu yüzden dinleniyorsun,B_suffix_split,3,din | leniyor | sun,1527 | 6567 | 833,6,8,6 | 7 | 8,5 | 6 | 7,Çok |  yorul | dum | . |  Bu |  yüzden |  din | leniyor | sun,4886 | 15625 | 1916 | 14 | 517 | 2685 | 1527 | 6567 | 833,"Same causal discourse pattern, but mixed tokenization across candidate forms.",6,-217.1713161468506,-72.39043871561687,12.32271409034729,4.107571363449097,-206.287506 | -6.875711 | -4.008099,-0.252980 | 4.048768 | 8.526926,925 | 79 | 9,1527,din,925,6,2,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control
phase1_control_mixed_token_dinlenmek_1s,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,1s,2s,False,,Çok yoruldum. Bu yüzden ,Çok yoruldum. Bu yüzden dinleniyorum.,dinleniyorum,dinleniyorsun,Çok yoruldum. Bu yüzden dinleniyorsun,B_suffix_split,3,din | leniyor | sun,1527 | 6567 | 833,6,8,6 | 7 | 8,5 | 6 | 7,Çok |  yorul | dum | . |  Bu |  yüzden |  din | leniyor | sun,4886 | 15625 | 1916 | 14 | 517 | 2685 | 1527 | 6567 | 833,"Same causal discourse pattern, but mixed tokenization across candidate forms.",7,-105.5288941860199,-35.17629806200663,14.226431131362915,4.742143710454305,-95.382790 | -6.353548 | -3.792557,-0.238369 | 4.753131 | 9.711669,990 | 45 | 7,1527,din,990,5,2,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control
phase1_control_mixed_token_dinlenmek_1s,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,1s,2s,False,,Çok yoruldum. Bu yüzden ,Çok yoruldum. Bu yüzden dinleniyorum.,dinleniyorum,dinleniyorsun,Çok yoruldum. Bu yüzden dinleniyorsun,B_suffix_split,3,din | leniyor | sun,1527 | 6567 | 833,6,8,6 | 7 | 8,5 | 6 | 7,Çok |  yorul | dum | . |  Bu |  yüzden |  din | leniyor | sun,4886 | 15625 | 1916 | 14 | 517 | 2685 | 1527 | 6567 | 833,"Same causal discourse pattern, but mixed tokenization across candidate forms.",8,-90.86965370178223,-30.289884567260742,13.722605347633362,4.574201782544454,-81.320709 | -5.960146 | -3.588798,0.356185 | 4.352510 | 9.013910,724 | 48 | 8,1527,din,724,5,2,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control
phase1_control_mixed_token_dinlenmek_1s,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,1s,2s,False,,Çok yoruldum. Bu yüzden ,Çok yoruldum. Bu yüzden dinleniyorum.,dinleniyorum,dinleniyorsun,Çok yoruldum. Bu yüzden dinleniyorsun,B_suffix_split,3,din | leniyor | sun,1527 | 6567 | 833,6,8,6 | 7 | 8,5 | 6 | 7,Çok |  yorul | dum | . |  Bu |  yüzden |  din | leniyor | sun,4886 | 15625 | 1916 | 14 | 517 | 2685 | 1527 | 6567 | 833,"Same causal discourse pattern, but mixed tokenization across candidate forms.",9,-47.13147163391113,-15.710490544637045,14.744391977787018,4.914797325929006,-37.724014 | -5.084787 | -4.322670,0.585647 | 5.792661 | 8.366084,633 | 21 | 13,1527,din,633,5,2,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control
phase1_control_mixed_token_dinlenmek_1s,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,1s,2s,False,,Çok yoruldum. Bu yüzden ,Çok yoruldum. Bu yüzden dinleniyorum.,dinleniyorum,dinleniyorsun,Çok yoruldum. Bu yüzden dinleniyorsun,B_suffix_split,3,din | leniyor | sun,1527 | 6567 | 833,6,8,6 | 7 | 8,5 | 6 | 7,Çok |  yorul | dum | . |  Bu |  yüzden |  din | leniyor | sun,4886 | 15625 | 1916 | 14 | 517 | 2685 | 1527 | 6567 | 833,"Same causal discourse pattern, but mixed tokenization across candidate forms.",10,-15.929834365844727,-5.309944788614909,14.274336218833923,4.758112072944641,-8.158777 | -4.176400 | -3.594657,0.666356 | 6.127385 | 7.480595,430 | 9 | 9,1527,din,430,5,3,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control
phase1_control_mixed_token_dinlenmek_1s,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,1s,2s,False,,Çok yoruldum. Bu yüzden ,Çok yoruldum. Bu yüzden dinleniyorum.,dinleniyorum,dinleniyorsun,Çok yoruldum. Bu yüzden dinleniyorsun,B_suffix_split,3,din | leniyor | sun,1527 | 6567 | 833,6,8,6 | 7 | 8,5 | 6 | 7,Çok |  yorul | dum | . |  Bu |  yüzden |  din | leniyor | sun,4886 | 15625 | 1916 | 14 | 517 | 2685 | 1527 | 6567 | 833,"Same causal discourse pattern, but mixed tokenization across candidate forms.",11,-15.782649993896484,-5.260883331298828,15.013803720474243,5.004601240158081,-7.572233 | -4.165336 | -4.045081,1.563638 | 7.021951 | 6.428214,248 | 8 | 12,1527,din,248,5,3,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control
phase1_control_mixed_token_dinlenmek_1s,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,1s,3s,False,,Çok yoruldum. Bu yüzden ,Çok yoruldum. Bu yüzden dinleniyorum.,dinleniyorum,dinleniyor,Çok yoruldum. Bu yüzden dinleniyor,C_multi_split,2,din | leniyor,1527 | 6567,6,7,6 | 7,5 | 6,Çok |  yorul | dum | . |  Bu |  yüzden |  din | leniyor,4886 | 15625 | 1916 | 14 | 517 | 2685 | 1527 | 6567,"Same causal discourse pattern, but mixed tokenization across candidate forms.",0,-976.7310199737549,-488.36550998687744,3.800844669342041,1.9004223346710205,-965.325623 | -11.405397,-2.429409 | 6.230253,7283 | 51,1527,din,7283,1,3,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control
phase1_control_mixed_token_dinlenmek_1s,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,1s,3s,False,,Çok yoruldum. Bu yüzden ,Çok yoruldum. Bu yüzden dinleniyorum.,dinleniyorum,dinleniyor,Çok yoruldum. Bu yüzden dinleniyor,C_multi_split,2,din | leniyor,1527 | 6567,6,7,6 | 7,5 | 6,Çok |  yorul | dum | . |  Bu |  yüzden |  din | leniyor,4886 | 15625 | 1916 | 14 | 517 | 2685 | 1527 | 6567,"Same causal discourse pattern, but mixed tokenization across candidate forms.",1,-831.1518087387085,-415.57590436935425,4.146582841873169,2.0732914209365845,-821.398376 | -9.753432,-1.309217 | 5.455800,2934 | 65,1527,din,2934,2,4,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control
phase1_control_mixed_token_dinlenmek_1s,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,1s,3s,False,,Çok yoruldum. Bu yüzden ,Çok yoruldum. Bu yüzden dinleniyorum.,dinleniyorum,dinleniyor,Çok yoruldum. Bu yüzden dinleniyor,C_multi_split,2,din | leniyor,1527 | 6567,6,7,6 | 7,5 | 6,Çok |  yorul | dum | . |  Bu |  yüzden |  din | leniyor,4886 | 15625 | 1916 | 14 | 517 | 2685 | 1527 | 6567,"Same causal discourse pattern, but mixed tokenization across candidate forms.",2,-567.3601531982422,-283.6800765991211,1.7193125486373901,0.8596562743186951,-557.961243 | -9.398911,-1.938526 | 3.657839,3085 | 132,1527,din,3085,2,4,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control
phase1_control_mixed_token_dinlenmek_1s,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,1s,3s,False,,Çok yoruldum. Bu yüzden ,Çok yoruldum. Bu yüzden dinleniyorum.,dinleniyorum,dinleniyor,Çok yoruldum. Bu yüzden dinleniyor,C_multi_split,2,din | leniyor,1527 | 6567,6,7,6 | 7,5 | 6,Çok |  yorul | dum | . |  Bu |  yüzden |  din | leniyor,4886 | 15625 | 1916 | 14 | 517 | 2685 | 1527 | 6567,"Same causal discourse pattern, but mixed tokenization across candidate forms.",3,-364.1807780265808,-182.0903890132904,1.7797653675079346,0.8898826837539673,-356.306061 | -7.874717,-2.039606 | 3.819371,2931 | 95,1527,din,2931,2,4,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control
phase1_control_mixed_token_dinlenmek_1s,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,1s,3s,False,,Çok yoruldum. Bu yüzden ,Çok yoruldum. Bu yüzden dinleniyorum.,dinleniyorum,dinleniyor,Çok yoruldum. Bu yüzden dinleniyor,C_multi_split,2,din | leniyor,1527 | 6567,6,7,6 | 7,5 | 6,Çok |  yorul | dum | . |  Bu |  yüzden |  din | leniyor,4886 | 15625 | 1916 | 14 | 517 | 2685 | 1527 | 6567,"Same causal discourse pattern, but mixed tokenization across candidate forms.",4,-400.6470341682434,-200.3235170841217,2.6770768761634827,1.3385384380817413,-393.375397 | -7.271637,-0.914808 | 3.591885,1706 | 97,1527,din,1706,2,4,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control
phase1_control_mixed_token_dinlenmek_1s,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,1s,3s,False,,Çok yoruldum. Bu yüzden ,Çok yoruldum. Bu yüzden dinleniyorum.,dinleniyorum,dinleniyor,Çok yoruldum. Bu yüzden dinleniyor,C_multi_split,2,din | leniyor,1527 | 6567,6,7,6 | 7,5 | 6,Çok |  yorul | dum | . |  Bu |  yüzden |  din | leniyor,4886 | 15625 | 1916 | 14 | 517 | 2685 | 1527 | 6567,"Same causal discourse pattern, but mixed tokenization across candidate forms.",5,-307.175669670105,-153.5878348350525,3.328572392463684,1.664286196231842,-300.554108 | -6.621562,-0.984139 | 4.312711,1412 | 61,1527,din,1412,2,4,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control
phase1_control_mixed_token_dinlenmek_1s,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,1s,3s,False,,Çok yoruldum. Bu yüzden ,Çok yoruldum. Bu yüzden dinleniyorum.,dinleniyorum,dinleniyor,Çok yoruldum. Bu yüzden dinleniyor,C_multi_split,2,din | leniyor,1527 | 6567,6,7,6 | 7,5 | 6,Çok |  yorul | dum | . |  Bu |  yüzden |  din | leniyor,4886 | 15625 | 1916 | 14 | 517 | 2685 | 1527 | 6567,"Same causal discourse pattern, but mixed tokenization across candidate forms.",6,-213.1634464263916,-106.5817232131958,3.7957876920700073,1.8978938460350037,-206.287735 | -6.875711,-0.252979 | 4.048767,925 | 79,1527,din,925,2,4,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control
phase1_control_mixed_token_dinlenmek_1s,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,1s,3s,False,,Çok yoruldum. Bu yüzden ,Çok yoruldum. Bu yüzden dinleniyorum.,dinleniyorum,dinleniyor,Çok yoruldum. Bu yüzden dinleniyor,C_multi_split,2,din | leniyor,1527 | 6567,6,7,6 | 7,5 | 6,Çok |  yorul | dum | . |  Bu |  yüzden |  din | leniyor,4886 | 15625 | 1916 | 14 | 517 | 2685 | 1527 | 6567,"Same causal discourse pattern, but mixed tokenization across candidate forms.",7,-101.73629856109619,-50.868149280548096,4.514761328697205,2.2573806643486023,-95.382751 | -6.353547,-0.238370 | 4.753131,990 | 45,1527,din,990,2,4,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control
phase1_control_mixed_token_dinlenmek_1s,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,1s,3s,False,,Çok yoruldum. Bu yüzden ,Çok yoruldum. Bu yüzden dinleniyorum.,dinleniyorum,dinleniyor,Çok yoruldum. Bu yüzden dinleniyor,C_multi_split,2,din | leniyor,1527 | 6567,6,7,6 | 7,5 | 6,Çok |  yorul | dum | . |  Bu |  yüzden |  din | leniyor,4886 | 15625 | 1916 | 14 | 517 | 2685 | 1527 | 6567,"Same causal discourse pattern, but mixed tokenization across candidate forms.",8,-87.28095531463623,-43.640477657318115,4.708693265914917,2.3543466329574585,-81.320808 | -5.960147,0.356184 | 4.352509,724 | 48,1527,din,724,2,4,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control
phase1_control_mixed_token_dinlenmek_1s,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,1s,3s,False,,Çok yoruldum. Bu yüzden ,Çok yoruldum. Bu yüzden dinleniyorum.,dinleniyorum,dinleniyor,Çok yoruldum. Bu yüzden dinleniyor,C_multi_split,2,din | leniyor,1527 | 6567,6,7,6 | 7,5 | 6,Çok |  yorul | dum | . |  Bu |  yüzden |  din | leniyor,4886 | 15625 | 1916 | 14 | 517 | 2685 | 1527 | 6567,"Same causal discourse pattern, but mixed tokenization across candidate forms.",9,-42.808778285980225,-21.404389142990112,6.378308176994324,3.189154088497162,-37.723991 | -5.084787,0.585646 | 5.792662,633 | 21,1527,din,633,2,4,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control
phase1_control_mixed_token_dinlenmek_1s,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,1s,3s,False,,Çok yoruldum. Bu yüzden ,Çok yoruldum. Bu yüzden dinleniyorum.,dinleniyorum,dinleniyor,Çok yoruldum. Bu yüzden dinleniyor,C_multi_split,2,din | leniyor,1527 | 6567,6,7,6 | 7,5 | 6,Çok |  yorul | dum | . |  Bu |  yüzden |  din | leniyor,4886 | 15625 | 1916 | 14 | 517 | 2685 | 1527 | 6567,"Same causal discourse pattern, but mixed tokenization across candidate forms.",10,-12.335177421569824,-6.167588710784912,6.793739378452301,3.3968696892261505,-8.158777 | -4.176400,0.666355 | 6.127385,430 | 9,1527,din,430,2,4,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control
phase1_control_mixed_token_dinlenmek_1s,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,1s,3s,False,,Çok yoruldum. Bu yüzden ,Çok yoruldum. Bu yüzden dinleniyorum.,dinleniyorum,dinleniyor,Çok yoruldum. Bu yüzden dinleniyor,C_multi_split,2,din | leniyor,1527 | 6567,6,7,6 | 7,5 | 6,Çok |  yorul | dum | . |  Bu |  yüzden |  din | leniyor,4886 | 15625 | 1916 | 14 | 517 | 2685 | 1527 | 6567,"Same causal discourse pattern, but mixed tokenization across candidate forms.",11,-11.737567901611328,-5.868783950805664,8.585591912269592,4.292795956134796,-7.572234 | -4.165334,1.563637 | 7.021955,248 | 8,1527,din,248,2,4,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control
phase1_control_mixed_token_dinlenmek_1s,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,1s,1p,False,,Çok yoruldum. Bu yüzden ,Çok yoruldum. Bu yüzden dinleniyorum.,dinleniyorum,dinleniyoruz,Çok yoruldum. Bu yüzden dinleniyoruz,C_multi_split,2,dinlen | iyoruz,10316 | 1158,6,7,6 | 7,5 | 6,Çok |  yorul | dum | . |  Bu |  yüzden |  dinlen | iyoruz,4886 | 15625 | 1916 | 14 | 517 | 2685 | 10316 | 1158,"Same causal discourse pattern, but mixed tokenization across candidate forms.",0,-978.8656969070435,-489.43284845352173,3.4942305088043213,1.7471152544021606,-966.657166 | -12.208531,-3.760906 | 7.255137,13170 | 72,10316,dinlen,13170,3,5,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control
phase1_control_mixed_token_dinlenmek_1s,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,1s,1p,False,,Çok yoruldum. Bu yüzden ,Çok yoruldum. Bu yüzden dinleniyorum.,dinleniyorum,dinleniyoruz,Çok yoruldum. Bu yüzden dinleniyoruz,C_multi_split,2,dinlen | iyoruz,10316 | 1158,6,7,6 | 7,5 | 6,Çok |  yorul | dum | . |  Bu |  yüzden |  dinlen | iyoruz,4886 | 15625 | 1916 | 14 | 517 | 2685 | 10316 | 1158,"Same causal discourse pattern, but mixed tokenization across candidate forms.",1,-831.2454195022583,-415.62270975112915,4.162640571594238,2.081320285797119,-824.283508 | -6.961911,-4.194324 | 8.356965,11392 | 34,10316,dinlen,11392,3,5,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control
phase1_control_mixed_token_dinlenmek_1s,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control,control_mixed_token_dinlenmek,1s,1p,False,,Çok yoruldum. Bu yüzden ,Çok yoruldum. Bu yüzden dinleniyorum.,dinleniyorum,dinleniyoruz,Çok yoruldum. Bu yüzden dinleniyoruz,C_multi_split,2,dinlen | iyoruz,10316 | 1158,6,7,6 | 7,5 | 6,Çok |  yorul | dum | . |  Bu |  yüzden |  dinlen | iyoruz,4886 | 15625 | 1916 | 14 | 517 | 2685 | 10316 | 1158,"Same causal discourse pattern, but mixed tokenization across candidate forms.",2,-568.5813503265381,-284.29067516326904,1.247884750366211,0.6239423751831055,-561.303406 | -7.277945,-5.280702 | 6.528587,13377 | 72,10316,dinlen,13377,4,5,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control
